time step, id0, role0, type0, x0, y0, present0, id1, role1, type1, x1, y1, present1, id2, role2, type2, x2, y2, present2, id3, role3, type3, x3, y3, present3, id4, role4, type4, x4, y4, present4, id5, role5, type5, x5, y5, present5, id6, role6, type6, x6, y6, present6, id7, role7, type7, x7, y7, present7, id8, role8, type8, x8, y8, present8, id9, role9, type9, x9, y9, present9
-400,94, others, car,14.742216337610486,32.427624079711684,1,95, others, car,36.56067182483972,19.61450943247101,1,96, agent, car,-2.561994172919288,-0.00590406027446172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-300,94, others, car,14.423920643894887,32.05122422402347,1,95, others, car,36.3320283681699,19.57060481064651,1,96, agent, car,-1.904910282350297,-0.0013476631449433065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-200,94, others, car,14.082677216773806,31.67333509546423,1,95, others, car,36.11730578083957,19.528620604195897,1,96, agent, car,-1.2576759043167465,0.0005654211358720325,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-100,94, others, car,13.717476154794829,31.2938919430397,1,95, others, car,35.913347856502554,19.49032636304087,1,96, agent, car,-0.6224163437119651,0.0017014934839941,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,94, others, car,13.327137303522433,30.91582372011231,1,95, others, car,35.720375848142034,19.452752382824155,1,96, agent, car,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1000,1, others, car,57.614307622173726,-12.110590577340012,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,44.15740657263426,-6.084299695039796,1,7.0, others, car,17.411508737259627,0.04410903337628819,1.0,8.0, others, car,46.8223720989993,-0.4544392399941339,1.0,10, others, car,49.75761366001215,-20.594956660817925,1.0,11.0, others, car,10.136034428906287,0.021613226108850633,1.0,12.0, others, car,57.44079033918013,-18.175224213482124,1.0,13.0, others, car,11.226810360464606,-3.403614127682617,1.0,14.0, agent, car,-4.7221948786363965,0.0007267605254532294,1.0
-900,1, others, car,57.617871632617046,-12.076410622666707,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,43.76684877006029,-5.674336766412607,1,7.0, others, car,17.452466580575184,0.04582852715294139,1.0,8.0, others, car,47.404977226136474,-0.6471469612542757,1.0,10, others, car,49.74095502741882,-20.460537577499657,1.0,11.0, others, car,10.162050487930252,0.02169978695943237,1.0,12.0, others, car,57.44079033918013,-18.175224213482124,1.0,13.0, others, car,11.733329850086811,-3.4053480922014465,1.0,14.0, agent, car,-4.202679853328991,-0.0004613645031130709,1.0
-800,1, others, car,57.62222882292432,-12.037193089691982,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,43.359096021016846,-5.26009203723982,1,7.0, others, car,17.492431305761116,0.04750803327650655,1.0,8.0, others, car,48.002773477939634,-0.8201956356018064,1.0,10, others, car,49.72312932608374,-20.322164009315763,1.0,11.0, others, car,10.190067783213463,0.0218763231161902,1.0,12.0, others, car,57.44079033918013,-18.175224213482124,1.0,13.0, others, car,12.217742777897358,-3.4050084306992603,1.0,14.0, agent, car,-3.6862161700634246,-0.0007753343614295702,1.0
-700,1, others, car,57.62729121778981,-11.990939742156575,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,42.936279524722536,-4.8444748866040115,1,7.0, others, car,17.533395149076668,0.04922952705315986,1.0,8.0, others, car,48.614836711584815,-0.975637486948966,1.0,10, others, car,49.705135674136294,-20.179793968613364,1.0,11.0, others, car,10.221124420538628,0.021179704102703038,1.0,12.0, others, car,57.440797339180115,-18.175214213482125,1.0,13.0, others, car,12.680181106855756,-3.40558849756503,1.0,14.0, agent, car,-3.17478706509929,-0.00030212435545959315,1.0
-600,1, others, car,57.63405793534292,-11.937608592407518,1,2, others, car,38.402378141940346,13.563390585829394,1,6, others, car,42.497295187741436,-4.425541065899023,1,7.0, others, car,17.57335987426249,0.050909033176720235,1.0,8.0, others, car,49.24113393941897,-1.1124613971660176,1.0,10, others, car,49.685974953446895,-20.033469443045565,1.0,11.0, others, car,10.253144188340436,0.021534190872045045,1.0,12.0, others, car,57.44079033918013,-18.175224213482124,1.0,13.0, others, car,13.119543743526197,-3.4051440441925984,1.0,14.0, agent, car,-2.6713489051722474,-0.00016381557431238702,1.0
-500,1, others, car,57.64140389449477,-11.874244273708804,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,42.041290854903345,-4.006317917166925,1,7.0, others, car,17.61332459944831,0.052588539300280616,1.0,8.0, others, car,49.88071203096579,-1.2317094720358894,1.0,10, others, car,49.666646282144896,-19.883148444959176,1.0,11.0, others, car,10.28719918005459,0.02096153481759965,1.0,12.0, others, car,57.44024449968997,-18.162235677796687,1.0,13.0, others, car,13.536931781344366,-3.405619319188128,1.0,14.0, agent, car,-2.1818983990602727,-0.0006133339361850816,1.0
-400,1, others, car,57.65037020102805,-11.801803916537311,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,41.57121489294399,-3.585684359318714,1,7.0, others, car,17.653289324634237,0.05426804542384578,1.0,8.0, others, car,50.53255086809565,-1.3334326992116703,1.0,10, others, car,49.64719164788385,-19.729830092483674,1.0,11.0, others, car,10.322203302245264,0.02142398454620581,1.0,12.0, others, car,57.440655790676345,-18.148206036328432,1.0,13.0, others, car,13.932297232657184,-3.4060192044219963,1.0,14.0, agent, car,-1.7064775344164365,-0.0006515613119093266,1.0
-300,1, others, car,57.660830891983736,-11.717290166503814,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,41.08419591043381,-3.166763709702637,1,7.0, others, car,17.69225493169032,0.05590556389431334,1.0,8.0, others, car,51.19675542611425,-1.4196203149526243,1.0,10, others, car,49.62656994488085,-19.572557255142776,1.0,11.0, others, car,10.358213542565682,0.02193642192767764,1.0,12.0, others, car,57.4418562615269,-18.129138816559077,1.0,13.0, others, car,14.304640979335014,-3.4063856875470635,1.0,14.0, agent, car,-1.2490827837593566,-0.00044644831350130343,1.0
-200,1, others, car,57.6727439797083,-11.619703905478715,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,40.58318927410846,-2.7484308872299263,1,7.0, others, car,17.732219656876254,0.057585070017878486,1.0,8.0, others, car,51.87331870502209,-1.4902753192586196,1.0,10, others, car,49.60682139704796,-19.412245075760037,1.0,11.0, others, car,10.394275770539073,0.02145274117963555,1.0,12.0, others, car,57.44167972537002,-18.10112152127587,1.0,13.0, others, car,14.65596125763734,-3.406634793257485,1.0,14.0, agent, car,-0.8117123833483878,-8.197024725550145e-05,1.0
-100,1, others, car,57.68615145185525,-11.510044251591511,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,40.06632271066807,-2.3337672215955068,1,7.0, others, car,17.77318350019181,0.0593065637945317,1.0,8.0, others, car,52.562324680125094,-1.5473959483892503,1.0,10, others, car,49.584906662343464,-19.24802039916465,1.0,11.0, others, car,10.431275128989004,0.022004166214190657,1.0,12.0, others, car,57.44316552424768,-18.06502730564939,1.0,13.0, others, car,14.985300937087171,-3.4078076273358766,1.0,14.0, agent, car,-0.39536545131292544,0.0003998852337495848,1.0
0,1, others, car,57.701926463594745,-11.385271862800579,1,2, others, car,38.40237114194034,13.563386585829393,1,6, others, car,39.533648207765616,-1.923768830929233,1,7.0, others, car,17.814147343507138,0.06102805757117536,1.0,8.0, others, car,53.262732245640755,-1.5900250718675193,1.0,10, others, car,49.56394905811574,-19.082754616786538,1.0,11.0, others, car,10.468326475092246,0.021559473119246164,1.0,12.0, others, car,57.444273434247776,-18.01994102685607,1.0,13.0, others, car,15.294619266291122,-3.4088180963465358,1.0,14.0, agent, car,0.0,0.0,1.0
